==42254== NVPROF is profiling process 42254, command: ./nvlink_re 0 1 350
==42254== Profiling application: ./nvlink_re 0 1 350
==42254== Profiling result:
==42254== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,801,832,256,686"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,877,878,192,704"
