==85216== NVPROF is profiling process 85216, command: ./nvlink_re 0 1 838
==85216== Profiling application: ./nvlink_re 0 1 838
==85216== Profiling result:
==85216== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1320,1551,256,1402"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1567,1897,192,1628"
