==68354== NVPROF is profiling process 68354, command: ./nvlink_re 0 1 648
==68354== Profiling application: ./nvlink_re 0 1 648
==68354== Profiling result:
==68354== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1027,1313,256,1197"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1212,1564,192,1291"
