==91140== NVPROF is profiling process 91140, command: ./nvlink_re 0 1 905
==91140== Profiling application: ./nvlink_re 0 1 905
==91140== Profiling result:
==91140== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1340,1699,256,1647"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1583,2024,192,1908"
