==76706== NVPROF is profiling process 76706, command: ./nvlink_re 0 1 739
==76706== Profiling application: ./nvlink_re 0 1 739
==76706== Profiling result:
==76706== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1324,1393,256,1400"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1465,1565,192,1571"
