==42002== NVPROF is profiling process 42002, command: ./nvlink_re 0 1 347
==42002== Profiling application: ./nvlink_re 0 1 347
==42002== Profiling result:
==42002== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,799,832,256,686"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,877,876,192,705"
