==76286== NVPROF is profiling process 76286, command: ./nvlink_re 0 1 734
==76286== Profiling application: ./nvlink_re 0 1 734
==76286== Profiling result:
==76286== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1178,1345,256,1311"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1397,1566,192,1578"
