==41929== NVPROF is profiling process 41929, command: ./nvlink_re 0 1 346
==41929== Profiling application: ./nvlink_re 0 1 346
==41929== Profiling result:
==41929== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,801,832,256,687"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,879,877,192,704"
