==89313== NVPROF is profiling process 89313, command: ./nvlink_re 0 1 883
==89313== Profiling application: ./nvlink_re 0 1 883
==89313== Profiling result:
==89313== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1363,1612,256,1566"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1555,1911,192,1861"
