==91624== NVPROF is profiling process 91624, command: ./nvlink_re 0 1 911
==91624== Profiling application: ./nvlink_re 0 1 911
==91624== Profiling result:
==91624== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1372,1640,256,1584"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1566,2010,192,1906"
