==80825== NVPROF is profiling process 80825, command: ./nvlink_re 0 1 789
==80825== Profiling application: ./nvlink_re 0 1 789
==80825== Profiling result:
==80825== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1327,1472,256,1338"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1569,1729,192,1549"
