==88654== NVPROF is profiling process 88654, command: ./nvlink_re 0 1 875
==88654== Profiling application: ./nvlink_re 0 1 875
==88654== Profiling result:
==88654== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1339,1561,256,1562"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1553,1911,192,1857"
