==85379== NVPROF is profiling process 85379, command: ./nvlink_re 0 1 840
==85379== Profiling application: ./nvlink_re 0 1 840
==85379== Profiling result:
==85379== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1324,1551,256,1402"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1567,1898,192,1629"
