==94500== NVPROF is profiling process 94500, command: ./nvlink_re 0 1 941
==94500== Profiling application: ./nvlink_re 0 1 941
==94500== Profiling result:
==94500== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1315,1792,256,1614"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1568,2198,192,1914"
