==43320== NVPROF is profiling process 43320, command: ./nvlink_re 0 1 363
==43320== Profiling application: ./nvlink_re 0 1 363
==43320== Profiling result:
==43320== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,798,832,256,798"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,878,874,192,814"
