==74258== NVPROF is profiling process 74258, command: ./nvlink_re 0 1 714
==74258== Profiling application: ./nvlink_re 0 1 714
==74258== Profiling result:
==74258== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1148,1343,256,1310"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1312,1555,192,1583"
