==48890== NVPROF is profiling process 48890, command: ./nvlink_re 0 1 426
==48890== Profiling application: ./nvlink_re 0 1 426
==48890== Profiling result:
==48890== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,812,1023,256,823"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,880,1160,192,890"
