==98218== NVPROF is profiling process 98218, command: ./nvlink_re 0 1 986
==98218== Profiling application: ./nvlink_re 0 1 986
==98218== Profiling result:
==98218== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1487,1888,256,1588"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1756,2248,192,1906"
