==82698== NVPROF is profiling process 82698, command: ./nvlink_re 0 1 807
==82698== Profiling application: ./nvlink_re 0 1 807
==82698== Profiling result:
==82698== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1344,1527,256,1331"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1522,1801,192,1551"
