==92045== NVPROF is profiling process 92045, command: ./nvlink_re 0 1 916
==92045== Profiling application: ./nvlink_re 0 1 916
==92045== Profiling result:
==92045== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1375,1682,256,1569"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1555,2033,192,1909"
