==88984== NVPROF is profiling process 88984, command: ./nvlink_re 0 1 879
==88984== Profiling application: ./nvlink_re 0 1 879
==88984== Profiling result:
==88984== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1338,1560,256,1562"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1552,1910,192,1860"
