==79589== NVPROF is profiling process 79589, command: ./nvlink_re 0 1 774
==79589== Profiling application: ./nvlink_re 0 1 774
==79589== Profiling result:
==79589== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1372,1426,256,1356"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1581,1634,192,1552"
