==80238== NVPROF is profiling process 80238, command: ./nvlink_re 0 1 782
==80238== Profiling application: ./nvlink_re 0 1 782
==80238== Profiling result:
==80238== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1406,1497,256,1373"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1540,1681,192,1567"
