==98881== NVPROF is profiling process 98881, command: ./nvlink_re 0 1 994
==98881== Profiling application: ./nvlink_re 0 1 994
==98881== Profiling result:
==98881== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1508,1841,256,1561"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1817,2237,192,1899"
