==72072== NVPROF is profiling process 72072, command: ./nvlink_re 0 1 688
==72072== Profiling application: ./nvlink_re 0 1 688
==72072== Profiling result:
==72072== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1082,1342,256,1341"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1239,1580,192,1512"
