==97381== NVPROF is profiling process 97381, command: ./nvlink_re 0 1 976
==97381== Profiling application: ./nvlink_re 0 1 976
==97381== Profiling result:
==97381== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,1439,1881,256,1560"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,1675,2240,192,1903"
