==43902== NVPROF is profiling process 43902, command: ./nvlink_re 0 1 370
==43902== Profiling application: ./nvlink_re 0 1 370
==43902== Profiling result:
==43902== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_transmitted (6 instances)","NVLink Total Data Transmitted",,,"256,256,797,832,256,813"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_total_data_received (6 instances)","NVLink Total Data Received",,,"192,192,878,872,192,846"
