Event_0,5740,5985,0,0,5740,0,279440,nvlink_total_data_transmitted1706131654118707,15267,
Event_0,9,258,0,0,9,0,4416,nvlink_total_data_transmitted1706131654134099,516,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654134689,463,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654135220,469,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654135759,454,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654136282,465,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654136815,460,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654137359,482,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654137910,491,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654138464,462,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654138995,452,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654139515,460,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654140038,457,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654140568,487,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654141133,522,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654141738,504,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654142324,479,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654142875,474,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654143423,536,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654144030,492,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654144597,476,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654145142,475,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654145693,459,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654146215,476,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654146754,454,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654147275,491,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654147837,523,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654148443,473,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654148987,469,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654149525,587,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654150177,644,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654150894,535,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654151509,527,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654152109,578,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654152779,568,
Event_0,9,267,0,0,9,0,4560,nvlink_total_data_transmitted1706131654153457,503,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654154035,474,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654154584,508,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654155155,500,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654155730,468,
Event_0,9,268,0,0,9,0,4576,nvlink_total_data_transmitted1706131654156263,458,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654156783,465,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654157309,514,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654157895,471,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654158440,490,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654158994,447,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654159508,453,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654160030,455,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654160546,495,
Event_0,9,267,0,0,9,0,4560,nvlink_total_data_transmitted1706131654161111,565,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654161761,510,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654162342,494,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654162898,448,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654163481,551,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654164111,493,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654164678,469,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654165208,469,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654165745,452,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654166266,452,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654166780,453,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654167294,471,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654167833,459,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654168359,605,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654169057,524,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654169659,482,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654170222,459,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654170745,521,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654171336,504,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654171923,487,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654172479,457,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654172999,461,
Event_0,9,267,0,0,9,0,4560,nvlink_total_data_transmitted1706131654173526,465,
Event_0,9,261,0,0,9,0,4464,nvlink_total_data_transmitted1706131654174075,464,
Event_0,9,265,0,0,9,0,4528,nvlink_total_data_transmitted1706131654174611,455,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654175128,445,
Event_0,9,262,0,0,9,0,4480,nvlink_total_data_transmitted1706131654175648,452,
Event_0,9,266,0,0,9,0,4544,nvlink_total_data_transmitted1706131654176167,455,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654176685,455,
Event_0,9,264,0,0,9,0,4512,nvlink_total_data_transmitted1706131654177202,468,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654177741,451,
Event_0,9,263,0,0,9,0,4496,nvlink_total_data_transmitted1706131654178261,457,
Event_0,6,262,0,0,6,0,4384,nvlink_total_data_transmitted1706131654178779,520,
