==201829== NVPROF is profiling process 201829, command: ./nvlink_re 0 1 960
==201829== Profiling application: ./nvlink_re 0 1 960
==201829== Profiling result:
==201829== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.758588MB/s,112.758588MB/s,597.468805MB/s,819.954063MB/s,112.758588MB/s,691.382422MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.568896MB/s,84.568896MB/s,673.089192MB/s,975.364928MB/s,84.568896MB/s,825.382975MB/s"
