==161728== NVPROF is profiling process 161728, command: ./nvlink_re 0 1 492
==161728== Profiling application: ./nvlink_re 0 1 492
==161728== Profiling result:
==161728== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"108.392262MB/s,108.392262MB/s,346.537709MB/s,471.319572MB/s,108.392262MB/s,452.543735MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"81.294152MB/s,81.294152MB/s,370.652929MB/s,508.898633MB/s,81.294152MB/s,481.147238MB/s"
