==146856== NVPROF is profiling process 146856, command: ./nvlink_re 0 1 321
==146856== Profiling application: ./nvlink_re 0 1 321
==146856== Profiling result:
==146856== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.007925MB/s,115.007925MB/s,368.242491MB/s,373.776158MB/s,115.007925MB/s,280.332074MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.255898MB/s,86.255898MB/s,390.617951MB/s,386.268457MB/s,86.255898MB/s,273.430785MB/s"
