==146470== NVPROF is profiling process 146470, command: ./nvlink_re 0 1 316
==146470== Profiling application: ./nvlink_re 0 1 316
==146470== Profiling result:
==146470== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.103692MB/s,111.103692MB/s,361.087403MB/s,361.087403MB/s,111.103692MB/s,236.095548MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.327724MB/s,83.327724MB/s,375.022704MB/s,369.597317MB/s,83.327724MB/s,231.988194MB/s"
