==126651== NVPROF is profiling process 126651, command: ./nvlink_re 0 1 84
==126651== Profiling application: ./nvlink_re 0 1 84
==126651== Profiling result:
==126651== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"116.196115MB/s,116.196115MB/s,116.196115MB/s,246.916950MB/s,116.196115MB/s,174.294263MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"87.147040MB/s,87.147040MB/s,87.147040MB/s,245.497523MB/s,87.147040MB/s,152.507457MB/s"
