==177709== NVPROF is profiling process 177709, command: ./nvlink_re 0 1 680
==177709== Profiling application: ./nvlink_re 0 1 680
==177709== Profiling result:
==177709== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.958150MB/s,115.958150MB/s,495.855062MB/s,603.982999MB/s,115.958150MB/s,563.148759MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.968568MB/s,86.968568MB/s,554.675161MB/s,699.296328MB/s,86.968568MB/s,645.731574MB/s"
