==144154== NVPROF is profiling process 144154, command: ./nvlink_re 0 1 287
==144154== Profiling application: ./nvlink_re 0 1 287
==144154== Profiling result:
==144154== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"116.393418MB/s,116.393418MB/s,312.807622MB/s,378.279012MB/s,116.393418MB/s,247.336214MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"87.295019MB/s,87.295019MB/s,314.843446MB/s,399.930767MB/s,87.295019MB/s,245.873856MB/s"
