==166445== NVPROF is profiling process 166445, command: ./nvlink_re 0 1 550
==166445== Profiling application: ./nvlink_re 0 1 550
==166445== Profiling result:
==166445== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"108.653939MB/s,108.653939MB/s,347.273682MB/s,544.548656MB/s,108.653939MB/s,459.502448MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"81.490410MB/s,81.490410MB/s,360.661966MB/s,614.290795MB/s,81.490410MB/s,513.369594MB/s"
