==190787== NVPROF is profiling process 190787, command: ./nvlink_re 0 1 831
==190787== Profiling application: ./nvlink_re 0 1 831
==190787== Profiling result:
==190787== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.012036MB/s,112.012036MB/s,589.052733MB/s,718.332757MB/s,112.012036MB/s,578.769497MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.008983MB/s,84.008983MB/s,666.020746MB/s,823.586354MB/s,84.008983MB/s,670.378061MB/s"
