==158390== NVPROF is profiling process 158390, command: ./nvlink_re 0 1 456
==158390== Profiling application: ./nvlink_re 0 1 456
==158390== Profiling result:
==158390== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.863931MB/s,114.863931MB/s,367.654940MB/s,499.161196MB/s,114.863931MB/s,387.111171MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.147902MB/s,86.147902MB/s,391.349354MB/s,538.955274MB/s,86.147902MB/s,429.100246MB/s"
