==162289== NVPROF is profiling process 162289, command: ./nvlink_re 0 1 499
==162289== Profiling application: ./nvlink_re 0 1 499
==162289== Profiling result:
==162289== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"109.644577MB/s,109.644577MB/s,350.644173MB/s,476.046918MB/s,109.644577MB/s,456.719808MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"82.233388MB/s,82.233388MB/s,375.153348MB/s,518.805539MB/s,82.233388MB/s,504.444318MB/s"
