==199251== NVPROF is profiling process 199251, command: ./nvlink_re 0 1 933
==199251== Profiling application: ./nvlink_re 0 1 933
==199251== Profiling result:
==199251== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.198368MB/s,112.198368MB/s,573.749365MB/s,790.596385MB/s,112.198368MB/s,686.559670MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.148731MB/s,84.148731MB/s,667.344270MB/s,915.297069MB/s,84.148731MB/s,826.167804MB/s"
