==156164== NVPROF is profiling process 156164, command: ./nvlink_re 0 1 428
==156164== Profiling application: ./nvlink_re 0 1 428
==156164== Profiling result:
==156164== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.552094MB/s,111.552094MB/s,360.490327MB/s,465.166134MB/s,111.552094MB/s,349.970258MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.664025MB/s,83.664025MB/s,370.248629MB/s,488.230790MB/s,83.664025MB/s,385.600739MB/s"
