==168302== NVPROF is profiling process 168302, command: ./nvlink_re 0 1 568
==168302== Profiling application: ./nvlink_re 0 1 568
==168302== Profiling result:
==168302== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.275686MB/s,112.275686MB/s,358.972868MB/s,575.351290MB/s,112.275686MB/s,474.415215MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.206719MB/s,84.206719MB/s,372.186852MB/s,653.958688MB/s,84.206719MB/s,526.195944MB/s"
