==193069== NVPROF is profiling process 193069, command: ./nvlink_re 0 1 860
==193069== Profiling application: ./nvlink_re 0 1 860
==193069== Profiling result:
==193069== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"109.161674MB/s,109.161674MB/s,565.397141MB/s,682.284239MB/s,109.161674MB/s,626.176320MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"81.871210MB/s,81.871210MB/s,664.307923MB/s,810.500468MB/s,81.871210MB/s,732.165137MB/s"
