==197177== NVPROF is profiling process 197177, command: ./nvlink_re 0 1 907
==197177== Profiling application: ./nvlink_re 0 1 907
==197177== Profiling result:
==197177== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.284993MB/s,112.284993MB/s,578.049175MB/s,746.563253MB/s,112.284993MB/s,682.036749MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.213700MB/s,84.213700MB/s,683.645561MB/s,870.413518MB/s,84.213700MB/s,818.745411MB/s"
