==177392== NVPROF is profiling process 177392, command: ./nvlink_re 0 1 676
==177392== Profiling application: ./nvlink_re 0 1 676
==177392== Profiling result:
==177392== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.907777MB/s,112.907777MB/s,473.018844MB/s,588.665968MB/s,112.907777MB/s,555.409483MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.680787MB/s,84.680787MB/s,537.309284MB/s,685.107723MB/s,84.680787MB/s,624.615507MB/s"
