==166678== NVPROF is profiling process 166678, command: ./nvlink_re 0 1 553
==166678== Profiling application: ./nvlink_re 0 1 553
==166678== Profiling result:
==166678== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.039096MB/s,112.039096MB/s,357.869703MB/s,568.735060MB/s,112.039096MB/s,473.086205MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.079112MB/s,84.079112MB/s,371.567005MB/s,638.454062MB/s,84.079112MB/s,528.627820MB/s"
