==182369== NVPROF is profiling process 182369, command: ./nvlink_re 0 1 734
==182369== Profiling application: ./nvlink_re 0 1 734
==182369== Profiling result:
==182369== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.640673MB/s,111.640673MB/s,531.690808MB/s,586.171296MB/s,111.640673MB/s,572.016797MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.730460MB/s,83.730460MB/s,603.600486MB/s,670.128889MB/s,83.730460MB/s,681.691969MB/s"
