==179369== NVPROF is profiling process 179369, command: ./nvlink_re 0 1 696
==179369== Profiling application: ./nvlink_re 0 1 696
==179369== Profiling result:
==179369== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"110.720434MB/s,110.720434MB/s,482.864772MB/s,581.283093MB/s,110.720434MB/s,547.109990MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.040281MB/s,83.040281MB/s,519.059381MB/s,660.592555MB/s,83.040281MB/s,642.167771MB/s"
