==200149== NVPROF is profiling process 200149, command: ./nvlink_re 0 1 944
==200149== Profiling application: ./nvlink_re 0 1 944
==200149== Profiling result:
==200149== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.418073MB/s,113.418073MB/s,593.409804MB/s,800.326338MB/s,113.418073MB/s,681.442407MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.063510MB/s,85.063510MB/s,678.029582MB/s,944.069946MB/s,85.063510MB/s,831.386860MB/s"
