==191884== NVPROF is profiling process 191884, command: ./nvlink_re 0 1 845
==191884== Profiling application: ./nvlink_re 0 1 845
==191884== Profiling result:
==191884== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.141005MB/s,113.141005MB/s,586.437388MB/s,711.323277MB/s,113.141005MB/s,631.135050MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.855708MB/s,84.855708MB/s,684.322612MB/s,826.912333MB/s,84.855708MB/s,718.026863MB/s"
