==127872== NVPROF is profiling process 127872, command: ./nvlink_re 0 1 99
==127872== Profiling application: ./nvlink_re 0 1 99
==127872== Profiling result:
==127872== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.249030MB/s,112.249030MB/s,112.249030MB/s,238.529393MB/s,112.249030MB/s,210.467088MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.186728MB/s,84.186728MB/s,84.186728MB/s,237.114794MB/s,84.186728MB/s,194.732635MB/s"
