==184812== NVPROF is profiling process 184812, command: ./nvlink_re 0 1 760
==184812== Profiling application: ./nvlink_re 0 1 760
==184812== Profiling result:
==184812== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.653057MB/s,113.653057MB/s,577.417295MB/s,601.453402MB/s,113.653057MB/s,587.447577MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.239750MB/s,85.239750MB/s,674.390612MB/s,692.005402MB/s,85.239750MB/s,690.983345MB/s"
