==148134== NVPROF is profiling process 148134, command: ./nvlink_re 0 1 337
==148134== Profiling application: ./nvlink_re 0 1 337
==148134== Profiling result:
==148134== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.713117MB/s,114.713117MB/s,367.311052MB/s,372.818035MB/s,114.713117MB/s,301.093620MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.034794MB/s,86.034794MB/s,389.623867MB/s,385.523282MB/s,86.034794MB/s,305.595753MB/s"
