==125691== NVPROF is profiling process 125691, command: ./nvlink_re 0 1 77
==125691== Profiling application: ./nvlink_re 0 1 77
==125691== Profiling result:
==125691== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.719491MB/s,114.719491MB/s,114.719491MB/s,243.779122MB/s,114.719491MB/s,164.909348MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.039573MB/s,86.039573MB/s,86.039573MB/s,242.336600MB/s,86.039573MB/s,136.229430MB/s"
