==146944== NVPROF is profiling process 146944, command: ./nvlink_re 0 1 322
==146944== Profiling application: ./nvlink_re 0 1 322
==146944== Profiling result:
==146944== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.981797MB/s,113.981797MB/s,364.564917MB/s,370.441245MB/s,113.981797MB/s,277.830890MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.486303MB/s,85.486303MB/s,387.096857MB/s,382.782156MB/s,85.486303MB/s,275.222373MB/s"
