==122595== NVPROF is profiling process 122595, command: ./nvlink_re 0 1 39
==122595== Profiling application: ./nvlink_re 0 1 39
==122595== Profiling result:
==122595== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.919149MB/s,111.919149MB/s,111.919149MB/s,209.848561MB/s,111.919149MB/s,111.919149MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.939317MB/s,83.939317MB/s,83.939317MB/s,194.266870MB/s,83.939317MB/s,83.939317MB/s"
