==192198== NVPROF is profiling process 192198, command: ./nvlink_re 0 1 849
==192198== Profiling application: ./nvlink_re 0 1 849
==192198== Profiling result:
==192198== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.071404MB/s,114.071404MB/s,598.507024MB/s,731.030581MB/s,114.071404MB/s,655.287610MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.553509MB/s,85.553509MB/s,692.879009MB/s,836.205724MB/s,85.553509MB/s,745.280534MB/s"
