==172021== NVPROF is profiling process 172021, command: ./nvlink_re 0 1 614
==172021== Profiling application: ./nvlink_re 0 1 614
==172021== Profiling result:
==172021== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"108.794053MB/s,108.794053MB/s,440.280436MB/s,564.441433MB/s,108.794053MB/s,459.153285MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"81.595496MB/s,81.595496MB/s,470.685921MB/s,659.137217MB/s,81.595496MB/s,510.656997MB/s"
