==127135== NVPROF is profiling process 127135, command: ./nvlink_re 0 1 90
==127135== Profiling application: ./nvlink_re 0 1 90
==127135== Profiling result:
==127135== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.924411MB/s,111.924411MB/s,111.924411MB/s,237.839579MB/s,111.924411MB/s,174.881994MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.943263MB/s,83.943263MB/s,83.943263MB/s,236.136570MB/s,83.943263MB/s,160.891420MB/s"
