==123338== NVPROF is profiling process 123338, command: ./nvlink_re 0 1 48
==123338== Profiling application: ./nvlink_re 0 1 48
==123338== Profiling result:
==123338== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.857175MB/s,114.857175MB/s,114.857175MB/s,229.714527MB/s,114.857175MB/s,114.857175MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.142836MB/s,86.142836MB/s,86.142836MB/s,213.946068MB/s,86.142836MB/s,86.142836MB/s"
