==164240== NVPROF is profiling process 164240, command: ./nvlink_re 0 1 523
==164240== Profiling application: ./nvlink_re 0 1 523
==164240== Profiling result:
==164240== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.517478MB/s,111.517478MB/s,352.163494MB/s,521.189904MB/s,111.517478MB/s,471.305736MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.638063MB/s,83.638063MB/s,384.539782MB/s,580.808162MB/s,83.638063MB/s,523.898376MB/s"
