==157593== NVPROF is profiling process 157593, command: ./nvlink_re 0 1 446
==157593== Profiling application: ./nvlink_re 0 1 446
==157593== Profiling result:
==157593== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"110.843515MB/s,110.843515MB/s,357.669105MB/s,483.768964MB/s,110.843515MB/s,347.329698MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.132591MB/s,83.132591MB/s,367.874238MB/s,513.070727MB/s,83.132591MB/s,383.140368MB/s"
