==137738== NVPROF is profiling process 137738, command: ./nvlink_re 0 1 216
==137738== Profiling application: ./nvlink_re 0 1 216
==137738== Profiling result:
==137738== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.836467MB/s,115.836467MB/s,173.754789MB/s,376.468920MB/s,115.836467MB/s,246.152693MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.877305MB/s,86.877305MB/s,152.035463MB/s,387.010143MB/s,86.877305MB/s,246.152693MB/s"
