==201179== NVPROF is profiling process 201179, command: ./nvlink_re 0 1 957
==201179== Profiling application: ./nvlink_re 0 1 957
==201179== Profiling result:
==201179== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.381205MB/s,111.381205MB/s,590.248309MB/s,817.224307MB/s,111.381205MB/s,675.144239MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.535860MB/s,83.535860MB/s,669.004503MB/s,963.647119MB/s,83.535860MB/s,815.710650MB/s"
